RID	Regulator	Target	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
RID00720	CASC2	SOX4	-0.10414	0.29968	0.11116	0.17173	0.06552	0.05986	0.07136	0.06951	-0.1018	0.24711	0.25124	0.19235	0.54566	0.1807	-0.20554	0.4088	-0.00086	0.19732	0.15458	0.13511	-0.00867	0.11996	0.23703	0.08226	0.10691	0.14268	0.12041	0.34614	-0.16395	-0.07136	0.19814	0.44263	0.32201
RID00721	SNHG7	CDKN2B	-0.03529	-0.13017	-0.0996	-0.00159	-0.18446	-0.05146	-0.24455	-0.14272	-0.01728	-0.16797	0.07669	0.13236	0.07558	-0.23795	-0.01221	-0.00076	-0.0908	-0.03749	-0.19107	-0.11505	-0.12224	-0.15983	-0.13116	-0.05102	-0.23416	-0.05054	0.21055	-0.02193	-0.13647	-0.34019	-0.15947	-0.22357	-0.17845
RID00722	SNHG7	CDKN2A	0.06614	-0.13314	0.08378	0.01594	0.00474	0.24743	0.04732	0.14869	-0.03626	-0.01093	0.17912	0.01185	0.01979	-0.14456	0.04709	0.19023	-0.07089	0.04509	-0.04306	-0.13608	-0.04293	-0.0498	0.02443	0.25433	-0.18417	-0.0308	0.27251	0.29569	-0.0313	-0.18478	-0.07588	-0.10921	-0.25191
RID00723	MEG3	TP53	0.09462	-0.01541	0.08826	0.06515	0.13352	-0.08273	-0.14914	-0.03078	0.02783	-0.10181	0.03593	-0.0593	0.0077	-0.19026	-0.04239	0.06989	0.05084	-0.05796	0.3102	0.13894	-0.12282	0.1359	-0.00241	-0.13641	0.28389	0.09378	0.01578	0.02	0.15827	-0.20197	-0.09104	-0.03587	0.00643
RID00724	MALAT1	HMGB1	-0.06799	-0.15267	-0.2025	-0.01775	0.34995	-0.23865	0.0811	0.04599	0.20757	0.13974	0.09954	-0.19418	0.26118	0.00456	0.16087	0.27298	-0.21332	0.09381	-0.02324	0.08663	0.15252	-0.00853	-0.28248	-0.28498	0.12335	0.1813	-0.02496	0.42767	0.14065	0.21208	-0.15877	0.01585	0.63075
RID00725	XIST	EGFR	-0.0072	-0.0613	0.04325	-0.08475	-0.052	-0.01606	0.18539	0.00394	-0.04326	-0.04612	0.14832	-0.06996	-0.04993	0.04084	-0.02808	0.03542	0.04694	-0.05674	-0.06499	-0.02999	0.05598	-0.15081	0.01638	-0.0486	0.00485	-0.00504	0.07965	-0.11226	-0.06528	-0.09252	-0.11013	-0.08215	0.19776
RID00726	HAS2-AS1	HAS2	0.85691	0.68896	0.58996	0.81954	0.86387	0.69095	0.7831	0.90127	0.27248	0.78749	0.99385	0.60995	0.7351	0.75525	0.69342	0.63268	0.816	0.62408	0.93732	0.63674	0.68374	0.7957	0.45786	0.70103	0.77976	0.88769	0.63568	0.86291	0.85269	0.55094	0.72028	0.72716	0.65073
RID00727	MEG3	miR-93	0.18817	0.17492	0.06219	-0.04569	0.10049	0.17015	0.15704	-0.07051	0.31405	0.12108	-0.11403	0.03096	-0.01133	0.0573	0.16348	0.16219	0.03649	-0.02863	0.03888	0.10036	0.26151	-0.03698	0.15832	-0.05678	0.07179	0.02163	0.14647	0.22116	0.00092	0.04694	0.00861	0.00154	0.29281
RID00728	HOXA11-AS	SP1	0.07102	0.13501	-0.10008	3e-05	0.02235	-0.0517	-0.00265	0.05099	0.09214	-0.11971	0.06424	-0.0957	0.03239	0.12845	0.04819	0.16026	0.07492	0.07827	-0.19281	0.07562	0.20097	-0.13688	-0.1719	0.08545	0.16082	-0.02438	0.15193	0.28282	0.09933	-0.04261	-0.02312	0.11012	-0.05537
RID00729	SNHG1	DNMT1	0.60093	0.40349	0.51726	0.18589	0.36769	0.3192	0.36115	0.36968	0.40153	0.44539	0.54358	0.26424	0.64877	0.18304	0.42843	0.58046	0.39277	0.46494	0.40407	0.37871	0.40927	0.2404	0.26856	0.41054	0.19534	0.42114	0.37628	0.39407	0.30042	0.66238	0.25068	0.19063	0.09679
RID00730	HAGLR	miR-147a	-0.07945	0.07145	-0.04228	0.00148	-0.06789	-0.01372	NA	-0.06124	-0.05878	0.05977	-0.11687	-0.00783	0.01159	-0.02329	0.01697	-0.04917	-0.03886	-0.05263	-0.04922	-0.03244	0.13428	-0.05054	0.06488	-0.01608	0.0162	0.10516	0.00242	NA	0.03037	-0.08971	0.0138	-0.0901	-0.07405
RID00731	NNT-AS1	CDK6	0.21082	0.17621	0.22623	-0.00209	0.23206	0.13201	0.15546	-0.00475	0.26566	0.08173	0.51825	0.03432	0.41529	0.40532	0.14064	0.28153	0.04469	0.04964	0.13113	0.16718	0.06342	0.26086	0.13666	0.15695	0.23484	0.23391	0.11639	-0.48202	0.20017	-0.07824	0.0477	0.12031	0.70869
RID00733	HOTTIP	HOXA13	0.63549	0.82483	0.86329	0.83963	0.73677	0.72459	0.71081	0.89404	0.94462	0.66673	0.88343	0.86497	0.80767	0.93038	0.91367	0.71717	0.85812	0.79236	0.73967	0.87321	0.89271	0.77372	0.69867	0.80586	0.89295	0.82161	0.82219	0.60347	0.45868	0.99887	0.72491	0.71919	0.81605
RID00734	PVT1	miR-424	0.37827	0.33229	-0.00845	-0.00928	NA	0.00389	NA	-0.00307	NA	-0.01113	0.12378	0.17936	-0.03143	0.10731	0.04802	NA	-0.002	-0.00898	-0.07049	-0.06279	2e-05	NA	-0.02197	0.10177	0.18714	-0.00478	-0.01803	NA	0.09825	NA	-0.00613	-0.04366	NA
RID00735	GAS5	miR-135b	NA	0.08991	0.01665	-0.00478	0.06909	0.01625	-0.26423	0.01231	-0.03709	0.07569	NA	-0.01379	0.18223	-0.05995	-0.04138	0.13419	0.00374	-0.00407	0.20716	0.1184	0.38629	-0.07134	-0.03463	0.0214	0.13851	0.0153	0.00323	-0.04614	-0.00894	0.01019	-0.02005	0.14985	0.0033
RID00736	H19	CUL4A	0.08583	-0.00429	-0.0338	0.01256	0.11011	0.09085	0.07065	-0.02935	-0.00557	0.00929	-0.0682	0.01971	-0.02784	0.24112	0.13624	0.04192	0.04597	-0.00725	0.24731	0.09692	-0.0783	-0.04625	-0.04591	0.11867	-0.02849	-0.00382	0.16918	-0.16235	-0.06276	0.0761	0.08136	-0.02383	0.03721
RID00737	H19	ABCB1	0.07133	-0.07259	0.04215	-0.07485	-0.22972	0.04405	0.01839	0.00386	-0.10756	-0.09234	0.33123	-0.08904	-0.10308	0.07914	-0.02544	-0.07421	0.07584	-0.02206	-0.07821	0.10587	-0.08602	0.07244	0.04916	0.12692	-0.03661	0.02284	-0.01356	0.08662	-0.13393	-0.04965	-0.03837	-0.03942	0.3184
RID00739	PCAT7	ELF2	0.22294	0.24904	0.09256	0.14289	-0.0301	0.20095	0.22859	0.30549	-0.04998	0.2779	0.15819	0.05534	0.33517	0.4087	0.2273	0.23654	0.14447	0.17994	0.05525	0.11806	0.20028	0.10528	0.40732	0.19725	0.0781	0.32238	0.26806	0.15483	0.35341	0.3731	0.19894	0.21016	0.1946
RID00740	TUG1	CPEB2	0.29926	0.16197	0.31799	0.27367	0.44805	0.55904	0.54645	0.1896	0.47231	0.28007	0.51144	0.55316	0.4474	0.07657	0.17156	0.52767	0.36129	0.25114	0.28292	0.38727	0.6926	0.43753	0.71358	0.5619	0.50428	0.31247	0.42088	0.57022	0.70116	0.57759	0.22288	0.3774	0.8526
RID00741	HULC	HMGA2	-0.0497	-0.05058	0.13972	-0.02388	-0.08155	-0.02186	0.24731	0.12139	-0.02077	0.08061	-0.11845	-0.00793	-0.00658	-0.02795	0.01088	-0.12737	-0.01037	-0.04461	0.06593	0.31876	-0.06244	-0.00072	0.26875	-0.02781	0.02518	0.03392	0.01952	0.23042	-0.0856	-0.05028	0.17416	0.2798	0.26838
RID00742	DPP10-AS1	TIMP3	0.03835	-0.07666	-0.00354	-0.03937	-0.25822	0.02492	-0.10921	0.01948	0.02595	-0.05146	0.14598	-0.08825	0.02309	0.09095	-0.08961	0.1218	-0.03903	-0.0454	-0.11472	0.03712	-0.24613	0.00556	0.08844	-0.03595	-0.04959	-0.09053	-0.06508	-0.19549	-0.02247	-0.05639	-0.03416	-0.13769	0.24463
RID00743	TRERNA1	SNAI1	-0.01246	0.04225	0.22657	0.23358	0.00117	0.00648	-0.03539	0.17032	0.04952	0.02631	0.24319	0.29703	0.05685	0.3013	0.28662	0.26123	0.07392	0.09563	0.08083	0.10904	0.10506	0.25286	0.06363	-0.046	0.3613	-0.03596	0.07366	-0.02891	0.23669	0.10353	0.08526	0.28771	-0.14089
RID00744	TRERNA1	CDH1	-0.03046	-0.05986	-0.08179	-0.05782	-0.27999	-0.00401	-0.16491	-0.137	-0.00875	-0.07732	0.34971	-0.08809	0.05765	0.08708	0.03079	0.30028	-0.13459	-0.13996	-0.0226	0.00022	-0.06487	-0.04517	-0.00378	-0.13214	0.01007	-0.06884	-0.10538	-0.22625	-0.02003	-0.15912	-0.04459	-0.08752	-0.06042
RID00745	MALAT1	miR-200c	NA	0.08745	0.01198	0.119	NA	-0.00557	-0.00821	-0.04847	NA	0.21006	0.2936	0.01877	0.11759	-0.00185	-0.02998	0.06554	0.01971	0.12604	NA	0.02583	0.3379	0.01782	-0.00024	-0.12608	0.12426	0.06637	-0.05219	0.12768	0.26661	-0.02585	-0.00563	-0.03406	NA
RID00747	XIST	CDKN1A	0.08021	-0.00409	0.00962	-0.17666	0.43881	-0.03734	-0.01124	0.00086	-0.10393	0.05507	0.06107	0.12918	-0.03813	0.00226	-0.06935	0.08876	-0.00088	0.00753	-0.01781	0.08578	-0.03064	-0.19947	0.05247	-0.10091	-0.06678	-0.05837	-0.07571	-0.40119	-0.10769	-0.16105	-0.06721	-0.1268	-0.08978
RID00748	XIST	miR-29c	0.02065	0.00689	0.14079	0.20974	-0.05425	0.05709	-0.14534	0.04164	0.22062	0.08459	0.01078	0.12297	-0.02668	-0.02185	0.11342	0.04863	0.08607	-0.00879	0.13877	0.23593	0.17985	0.29359	-0.01268	0.06737	0.34864	0.07557	-0.00076	-0.08693	-0.00697	0.0751	0.09466	0.12423	0.55477
RID00749	XIST	SP1	0.1202	-0.01748	0.06292	-0.09054	0.1172	0.02302	-0.01509	0.02457	0.12114	-0.10217	-0.09748	0.01275	0.02191	0.06365	-0.05078	0.19745	0.03917	0.07968	-0.15188	0.21363	-0.15535	-0.21338	-0.0314	-0.07772	0.16504	-0.03029	-0.02006	-0.21607	-0.09506	-0.09882	-0.15279	-0.03589	0.1675
RID00750	XIST	MGMT	0.0277	-0.02207	0.1669	0.07948	0.12518	-0.04436	0.12393	-0.05332	-0.17119	0.00264	-0.09512	0.04866	-0.00809	-0.1289	-0.12857	-0.07088	-0.05404	0.02491	-0.01567	0.00419	0.07812	-0.04804	0.01403	-0.00631	-0.09518	-0.0289	-0.04199	-0.03419	0.22528	-0.04555	0.08973	0.0822	-0.19159
RID00752	GAS5	PTEN	0.56687	-0.03764	-0.02029	0.08001	0.27441	-0.10983	0.08274	0.03727	-0.08162	-0.11397	0.81278	0.08842	0.0717	-0.15114	-0.01943	0.00859	-0.05231	0.01909	-0.00243	0.02299	-0.03112	0.13312	-0.08036	0.01682	0.01469	0.1163	0.10456	0.04442	-0.02067	-0.05918	0.11021	-0.09072	0.21996
RID00754	PVT1	MMP9	0.15078	-0.00645	-0.03132	-0.02195	0.15153	-0.05262	0.31588	0.03137	0.00845	-0.01854	0.17534	0.03552	-0.0282	0.03318	0.25276	0.27502	-0.01609	-0.05897	-0.1794	-0.03415	0.08173	-0.1327	-0.01248	0.17267	0.01725	0.01039	-0.04304	-0.18633	0.08398	0.03242	0.01145	0.0362	0.39294
RID00756	HCG11	IGF2BP1	-0.08475	0.11537	0.01745	0.23124	0.3685	0.08233	0.21356	0.18571	0.0046	0.23273	0.14496	0.22229	0.12785	0.06868	-0.0027	0.03895	0.16928	0.26706	-0.12799	0.12797	0.07421	0.2057	-0.03466	0.02874	0.04592	0.12831	0.07555	-0.11751	0.09507	0.57261	0.14233	0.45939	0.41476
RID00757	H19	DNMT1	0.05198	-0.04326	-0.02689	-0.06301	-0.12684	-0.0232	0.32074	0.06014	0.13516	-0.0364	0.43835	-0.01169	0.03458	-0.02731	0.20498	0.09915	0.11739	0.02677	0.05937	-0.02299	0.14224	-0.04233	-0.07808	0.0345	-0.02542	0.18204	0.15832	0.21126	0.13861	-0.06373	-0.0459	0.12104	0.00546
RID00759	MALAT1	CKS1B	-0.12353	-0.1311	-0.14933	-0.13301	0.01861	-0.30427	-0.20637	-0.22366	-0.16463	-0.05924	0.09207	-0.19327	-0.09386	-0.16149	-0.06769	0.12761	-0.15296	-0.09891	-0.23734	-0.18638	0.07203	-0.08463	-0.16176	0.14731	0.02848	-0.06933	-0.08324	-0.17327	-0.0775	-0.3384	-0.1294	-0.10789	0.28201
RID00760	H19	ID2	0.09649	-0.11129	0.05784	-0.04867	-0.11848	0.08979	-0.09523	-0.01077	-0.15354	-0.16056	0.38916	0.01977	-0.01915	-0.03944	-0.07866	-0.02246	0.23069	0.02446	-0.04373	0.04329	-0.16111	-0.12256	-0.05328	0.19756	-0.07427	0.08663	0.21587	0.42222	-0.0289	-0.08225	0.01172	0.04672	-0.10207
RID00762	TUG1	SOX4	0.47325	0.38143	0.4069	0.41451	0.53408	0.45502	0.23951	0.23033	0.32594	0.32848	0.33555	0.34518	0.63653	0.06952	0.45616	0.61301	0.47661	0.29049	0.38329	0.46046	0.42031	0.36093	0.48947	0.51398	0.27397	0.36184	0.27378	0.38447	0.39005	0.32813	0.44614	0.28534	0.62849
RID00763	HOTAIR	SLC2A1	0.15184	0.05731	-0.01185	-0.02238	0.90084	0.04053	0.2308	-0.15659	-0.04004	-0.04772	-0.03297	-0.00952	-0.06049	0.06546	-0.00933	0.34317	-0.01839	-0.0241	-0.0536	0.0284	-0.02848	-0.08113	0.04487	0.07746	-0.00246	0.1181	0.16787	0.04153	0.01269	0.23932	-0.0337	0.11358	0.07973
RID00764	SNHG3	MYC	0.52159	0.13833	0.33053	0.30769	0.25641	-0.04818	0.55018	0.20435	0.2578	0.21518	0.26081	0.19459	0.15406	0.31105	0.34087	0.21434	0.09305	0.18219	0.23237	0.38276	0.04631	0.16725	0.41511	0.1398	0.26702	0.17625	0.31822	0.10205	0.07915	0.3666	0.32364	0.29983	0.42317
RID00765	PCAT1	CDKN1A	0.06697	-0.1077	-0.00869	-0.00544	-0.06808	-0.19858	0.09101	0.01139	-0.05146	0.05332	-0.01023	-0.00948	0.05027	-0.06616	-0.01627	0.08834	-0.04538	-0.00767	-0.17305	0.1258	0.14359	0.11351	-0.04689	-0.07489	0.09729	-0.04181	-0.06633	-0.17685	0.46607	0.43594	-0.13973	-0.07244	-0.12885
RID00772	XIST	ZEB1	-0.05688	0.00014	0.07933	0.11712	0.08711	0.01803	0.02834	-0.02486	0.11004	-0.05657	-0.10285	0.05481	0.079	0.24145	0.01113	0.05024	-0.01938	-0.01102	-0.11669	0.02194	-0.05761	-0.16971	0.00551	-0.07822	0.06667	0.02659	0.05568	-0.11657	-0.08051	0.03511	0.01698	-0.16272	0.00815
RID00773	ZEB1-AS1	ZEB1	0.64021	0.37789	0.31463	0.52852	0.36128	0.48125	0.68574	0.29532	0.65009	0.3124	0.52403	0.27728	0.44211	0.78354	0.62819	0.57501	0.27351	0.43663	0.49133	0.41306	0.27207	0.60958	0.27459	0.35482	0.52108	0.60638	0.47801	0.83201	0.48952	0.72664	0.33685	0.67953	0.65588
RID00774	PVT1	HK2	-0.18756	0.00708	0.05525	-0.01057	0.00041	-0.03808	-0.14996	0.06556	0.06356	-0.06585	0.49052	0.10195	0.06447	-0.11652	0.31542	0.10968	-0.01059	0.04429	0.20386	0.15476	0.18123	0.01796	-0.00051	-0.02215	0.14981	0.11214	0.08998	0.28586	-0.16942	0.53634	0.05709	-0.0311	0.36913
RID00775	ABHD11-AS1	RHOC	0.05595	0.0941	0.11565	0.03661	0.16085	0.40262	0.28155	0.36047	0.0315	0.1043	0.49742	0.14921	0.03551	0.16913	0.28336	0.31046	0.44625	0.30614	0.0658	0.11978	0.4522	-0.05939	0.11968	0.36914	0.10193	0.13604	0.38452	0.35756	0.08579	-0.13109	0.00079	0.17042	-0.26977
RID00776	HAGLR	SOX4	0.40287	0.1203	0.10206	-0.07197	0.08585	-0.10682	0.29403	0.10695	0.44032	0.19896	0.12102	0.13385	0.06741	-0.08176	0.08518	0.37379	0.06043	0.09891	-0.00446	0.08414	0.01073	0.24618	0.13875	-0.0022	-0.00283	0.10589	0.14777	0.2364	0.26008	-0.08432	0.11132	-0.20284	0.02992
RID00777	STAT3	HAGLR	0.25591	0.18842	0.10763	0.21896	0.10703	0.24568	0.13371	0.0604	-0.08015	0.13405	0.48649	0.36674	0.35504	0.02936	0.10553	0.25726	0.26968	0.11557	0.21096	0.38246	0.18786	0.26989	0.15777	0.27578	0.22286	0.18719	0.05809	-0.03713	0.14283	0.28139	0.10253	0.47142	-0.16356
RID00778	CRNDE	DUSP5	0.1587	-0.10859	0.2523	-0.08473	0.19409	-0.10135	-0.23555	-0.09673	-0.00196	-0.1545	0.19828	-0.02444	0.00143	-0.13712	0.1777	0.00518	-0.18077	-0.18372	-0.17581	0.00505	0.04211	-0.02123	-0.10912	0.01046	-0.07825	-0.06076	0.01692	-0.37572	-0.03647	-0.25427	-0.09653	-0.2777	0.05365
RID00779	CRNDE	CDKN1A	0.13733	-0.02414	0.05285	-0.05893	0.16408	-0.01102	-0.15308	-0.01091	-0.10868	-0.27669	-0.01151	0.02693	0.17311	-0.00732	0.07023	-0.06736	-0.10474	-0.11016	-0.06213	0.12088	0.12444	0.05297	-0.09545	-0.25856	0.03976	-0.0678	0.05955	-0.03752	0.12744	-0.31453	0.21892	0.00975	0.00194
RID00780	LINC00461	TOP2A	0.19871	0.05998	0.09915	-0.01993	0.20192	-0.04378	-0.18183	-0.07889	0.12635	0.04171	-0.02656	-0.01188	0.0088	-0.08168	0.05332	0.23119	0.12578	0.1406	0.15519	-0.01903	-0.13238	-0.0969	-0.01223	0.24485	0.02487	0.22971	-0.03438	-0.04145	-0.04074	-0.17479	0.12833	-0.08133	0.03565
RID00781	XIAP-AS1	XIAP	0.37422	0.05595	0.18761	0.14305	0.28129	0.31004	-0.18692	0.36741	0.15921	0.16278	0.25114	0.18921	0.17319	0.32116	0.24435	0.21211	0.19913	0.2919	0.24379	0.28596	0.15266	0.20861	0.18678	0.309	0.09555	0.24713	0.12776	0.20125	0.09144	0.24067	0.06503	0.29412	0.5559
RID00783	LINC00668	VEGFA	-0.06861	0.004	0.00584	0.06327	0.64781	-0.00013	-0.06879	0.13615	0.20898	0.0843	0.48385	0.00822	-0.01987	0.02352	0.13621	0.09238	-0.06691	0.06498	0.14845	-0.02086	-0.09451	0.02204	-0.01118	0.0376	0.19255	0.08753	0.08295	-0.00933	0.17945	0.102	0.00345	0.06739	0.06277
RID00784	H19	miR-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RID00785	MYC	MALAT1	-0.00589	-0.08197	-0.09711	-0.10683	-0.20751	-0.23319	0.02186	-0.22812	0.03451	0.09386	-0.01257	-0.08467	-0.08639	-0.23382	0.11822	-0.01122	-0.12502	0.07182	0.42293	0.10996	-0.00819	0.26341	-0.1158	0.08815	-0.03405	0.00451	-0.11789	0.20973	-0.0698	-0.10687	-0.06855	0.02869	0.34001
RID00786	HOXA11-AS	LATS1	-0.01549	0.00319	-0.06369	0.16791	0.17634	-0.0816	-0.05768	0.02766	0.2435	-0.07307	0.08483	-0.04606	0.16924	-0.09687	0.03383	0.17267	0.10929	0.13482	-0.19662	0.15016	-0.05413	-0.10153	-0.15682	0.11661	0.09142	0.02293	0.12739	0.46119	0.0649	0.02089	0.01922	0.12823	-0.02488
RID00788	ERLNC1	CDK4	-0.01099	-0.10136	-0.0285	0.18472	0.00156	-0.0096	0.18593	0.18648	0.03896	0.19006	0.06501	-0.05825	-0.01888	-0.08856	0.13668	-0.05578	0.06854	0.01227	-0.05693	0.02489	0.11764	0.0997	-0.02953	-0.04145	0.04236	-0.09403	0.13471	-0.10157	0.17523	0.03963	0.03159	0.0416	-0.06324
RID00789	ERLNC1	CDK6	-0.01962	-0.09483	-0.12695	0.00486	0.14955	0.08522	-0.0038	0.04822	0.0288	-0.03071	0.10949	0.00777	-0.011	-0.05802	0.11682	-0.06283	-0.05244	-0.00332	-0.07182	0.05296	-0.03471	0.12133	0.06225	-0.02003	0.06275	0.04253	0.10166	-0.25368	-0.01728	-0.21154	0.05027	-0.04818	0.42059
RID00790	ERLNC1	CCND1	-0.08253	-0.01267	0.12414	0.00978	0.17583	0.08535	0.36334	0.18645	-0.00232	0.08605	-0.04117	0.07113	0.06518	0.11867	0.01673	-0.00272	0.02039	0.02411	-0.10775	0.07028	0.02812	0.19152	0.04042	0.00226	0.1661	-0.02021	0.10666	-0.25795	0.11769	0.64513	-0.04506	0.14244	0.06271
RID00791	HNF1A-AS1	SOX4	0.19956	0.07739	-0.03306	0.0363	0.17403	0.15425	0.07056	-0.15281	0.24238	0.18975	0.35599	-0.10476	0.31387	0.0924	0.18385	0.04324	0.02234	0.05944	0.12702	0.08464	-0.27604	0.38228	0.18479	0.03514	0.02899	0.17621	0.1085	-0.13333	0.02349	0.14282	-0.05408	0.09674	0.3888
RID00793	PVT1	miR-195	-0.00931	0.05901	0.06017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01208	0.00011	NA	-0.04992	-0.05532	-0.09058	0.04595	NA	0.01726	0.00784	NA	NA	NA	NA	-0.00218	NA	NA
RID00794	MALAT1	RAP1B	-0.13204	-8e-04	-0.11502	0.09536	0.12881	0.0032	0.32459	-0.00982	0.10941	0.04729	0.11293	-0.07035	0.03336	0.10302	-0.0047	0.33609	-0.0267	-0.10032	0.04507	0.04463	0.07092	0.10483	-0.07337	-0.06002	-0.09713	0.10494	-0.06096	-0.06425	0.0314	0.50254	0.07259	0.08144	0.48226
RID00795	LL22NC03-N64E9.1	KLF2	0.03885	-0.0979	-0.10214	-0.06833	0.07186	-0.12542	0.13989	-0.08486	-0.01403	0.00683	0.31856	-0.09584	-0.10967	-0.14103	-0.17916	0.02917	-0.15817	-0.11658	-0.3114	-0.05956	0.08514	-0.04266	-0.12379	-0.21708	-0.03628	-0.15017	-0.03729	-0.19721	0.0215	0.02688	-0.11201	-0.01116	-0.12083
RID00797	HAGLR	ARHGAP11A	0.12875	0.07432	0.09224	0.27102	0.248	0.21457	0.12164	0.21357	0.23724	0.26898	-0.15698	0.09478	0.25284	0.14869	0.20102	0.24157	-0.19299	0.15212	0.16294	0.25275	0.10277	0.32851	0.25059	0.26074	0.07673	0.17975	0.13622	0.48359	0.05946	-0.09791	0.16551	0.6202	-0.03353
RID00798	HAGLR	RGS3	0.01371	-0.01106	0.14873	0.01267	-0.10407	0.12926	-0.01639	-0.00023	-0.04161	0.12737	0.02704	0.13822	0.08827	0.01838	0.20509	0.21385	0.22696	0.10372	0.28279	0.27347	0.01021	0.20113	0.10256	0.2582	0.29614	0.04309	-0.02839	-0.17463	0.12635	0.3235	0.10567	-0.03484	-0.02881
RID00799	SNHG15	miR-141	NA	-0.00779	0.0972	0.0429	NA	0.15446	-0.05967	0.17606	NA	0.02854	0.15133	0.16035	0.00974	-0.00705	NA	-0.00396	0.07916	0.06836	NA	0.18553	0.17535	NA	0.15932	-0.0092	-0.00648	0.03205	-0.01645	-0.13845	0.20313	-0.07459	0.13686	0.04108	NA
RID00801	UCA1	CDKN1A	-0.16334	0.08198	0.00708	-0.00015	0.43209	0.05961	-0.0034	-0.07107	-0.03703	0.05968	0.11426	0.12291	-0.0123	-0.17375	-0.02209	0.04489	0.07793	0.11885	-0.08201	0.06046	0.05515	-0.12181	0.07177	-0.01129	0.02801	0.09064	0.06994	0.22759	0.16617	-0.13957	0.13095	-0.07171	0.03812
RID00802	UCA1	CDH1	-0.05986	0.27723	0.00026	0.0093	0.32824	-0.00619	0.14926	0.10837	0.14261	0.06612	-0.22573	0.18219	0.1031	0.5824	0.02831	0.39216	0.2295	0.05701	0.34527	-0.0069	0.18638	0.37678	0.01077	-0.01018	-0.01979	-0.00459	0.03935	0.51956	0.10855	0.04822	0.00211	0.20124	0.0245
RID00803	MALAT1	EZH2	-0.12475	-0.00509	-0.0797	0.13232	0.07232	-0.1449	0.31683	-0.10819	0.32799	0.16193	0.12977	0.02144	0.37122	-0.16355	0.1417	0.31564	-0.06089	0.31744	-0.0941	0.24954	0.12523	0.18571	-0.06371	0.08782	0.36402	0.06172	-0.07494	0.23414	0.10534	0.07326	-0.06254	0.11697	0.53373
RID00807	TINCR	PDK1	0.16821	-0.01662	0.05081	0.08364	0.17231	-0.00401	0.05247	0.21103	0.06984	0.06805	0.34932	-0.07644	0.04532	0.11625	0.0089	0.08203	0.03429	-0.0456	-0.15555	-0.01463	0.37977	0.02157	-0.02056	0.05494	0.05047	-0.069	0.05971	0.16511	-0.10864	0.20344	0.08703	0.41442	0.42738
RID00810	GAS5	miR-23a	0.35958	-0.04951	0.01974	-0.03985	0.1438	-0.17827	-0.12024	0.04618	-0.07192	0.00053	-0.07119	0.05838	-0.01451	-0.11202	-0.12509	-0.05282	-0.13617	0.07886	-0.15631	-0.01741	0.22043	-0.04203	-0.08795	-0.02354	0.16691	0.02491	-0.08918	-0.141	-0.00461	0.01272	-0.06167	-0.02547	-0.11389
RID00814	TUG1	miR-145	NA	-0.01129	NA	NA	NA	-0.07655	NA	0.01607	NA	0.01518	NA	-0.03281	NA	0.09839	0.00419	-0.04636	-0.07005	NA	NA	0.05328	NA	0.16139	NA	NA	NA	-0.02123	-0.06429	NA	NA	NA	NA	NA	NA
RID00815	MIR4435-2HG	YBX1	0.55553	0.14804	0.16639	0.07391	0.28589	0.07614	-0.05911	0.02722	0.01075	0.02233	0.72329	0.32496	0.17428	0.10091	0.23557	0.30568	0.29066	-0.09174	0.38122	-0.07329	0.27155	0.53071	0.11522	0.04247	0.19125	0.21369	0.03626	0.53455	0.09804	-0.1795	0.03056	-0.01145	0.47425
RID00817	MEG3	CDH1	0.19438	-0.11548	-0.15333	-0.04482	0.29799	-0.07092	-0.2004	-0.0828	-0.00437	-0.17839	-0.19914	-0.09877	0.00025	-0.01054	0.015	-0.028	0.07311	-0.01087	0.06397	0.09378	-0.10778	-0.00683	-0.20417	0.01334	-0.01448	-0.09232	-0.06941	-0.01214	-0.06965	0.2742	-0.13984	-0.03244	0.25881
RID00818	HULC	TP53	0.01988	-0.03105	-0.008	0.03772	-0.26754	-0.03145	-0.01666	-0.07157	0.23371	0.04161	0.22739	-0.11436	0.02824	0.11989	0.02747	-0.0796	-0.06677	0.13356	-0.03995	0.14495	0.01008	0.11838	0.01292	-0.04016	-0.00839	0.12212	-0.0663	-0.00341	0.15394	-0.06228	-0.12405	0.00167	-0.02892
RID00819	HULC	CDKN1A	-0.01654	-0.0841	-0.07012	-0.01569	-0.02269	-0.07795	0.14805	-0.04471	-0.04065	-0.04828	0.20268	-0.04597	0.08328	0.03603	-0.08431	-0.09586	-0.15993	-0.05136	0.00236	0.08629	-0.04004	0.09508	-0.04398	0.01446	0.06373	-0.09092	-0.06591	0.05609	0.09848	0.10982	-0.11284	-0.10962	-0.18361
