RID	Regulator	Target	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
RID00987	MALAT1	BAX	0.03915	1e-05	0	0.24935	0.52134	0	0.15673	0.61575	0.00866	0.94715	0.74471	0	0.02445	1e-05	0.12472	0.00728	0	0.08377	4e-05	0.17591	0.71918	0.00352	0	0.56594	0	3e-05	0.04782	0.002	0.1122	0.04747	0	0.51042	0.20413
RID00988	MALAT1	CASP3	0.27167	0.03249	0	0.00911	0.10803	0	1e-05	0.60328	0.76758	0.01516	0.27297	0.0041	0.69111	0.01157	0.96153	0	0.00327	0.67105	0.24558	0.0043	0.36894	0.01535	2e-05	0.85911	0.04205	0	0.00014	0.13571	0.22146	0	0.15791	0.52238	0
RID00989	MALAT1	BCL2	0.51309	0.58643	1e-05	0.52072	0.14222	0	0.65644	0.45954	0.00138	0.80281	0.06091	0.03532	0	0.08897	0.17559	1e-05	0.00111	0.02539	0.02877	0.39547	0.09947	0.70113	0	0.18821	0.00025	0.00064	0.08184	0	0.00429	0.00068	0.88317	0.3922	3e-05
RID00991	MALAT1	MTOR	0.10496	0.27637	0.00033	0	0.94889	0.12465	2e-05	0.10737	0	0.00041	0.11622	0.56714	0.00103	5e-05	0.00833	1e-05	0.08675	3e-05	0.65569	0	0.00154	0.02388	0.49278	0.00855	8e-05	0.10278	0.11544	5e-05	0.00166	0	0.10917	0.26041	0.01498
RID00992	MALAT1	GSK3B	0.35661	0.76458	0	0.76035	0.28297	0.5691	0.04585	0.00809	0	1e-04	0.0292	0.71732	0.03108	0.84335	0.64978	0.0015	0.71611	8e-05	0.83908	0.06104	0.3347	0.22831	0	0.00013	2e-05	0.63304	0.71635	0.83533	0.26489	0	0.1109	0.35077	0
RID00993	LNCARSR	SREBF1	0.02379	0.36588	0.76606	0.03167	0.09378	0.01003	0.00616	0.63456	7e-05	0.00284	0.07338	0.18219	0.77819	0.02925	0.01902	0.00153	0.91545	1e-05	0.00727	0	2e-05	0.49273	0.13162	0.03433	0.08116	0.68106	0.02006	0.01532	0.00032	0.74494	0.32875	0.1389	0.36725
RID00994	MALAT1	CDH1	0.53819	0.43532	0.01794	0.01826	0.9861	0.00013	0.01666	0.0376	0.00391	0.00141	0.26564	0.5298	0.95435	0.98138	0.03637	0	0.02682	5e-05	0.9979	0.29536	0.93328	0.63689	0.17208	0.1781	1e-05	0.07019	0.00637	0.01788	0.15651	2e-05	0.05024	0.47338	0.50667
RID00995	MALAT1	CTNNB1	0.24238	0.29562	0.00056	0.01246	0.0656	0.00112	0.00019	0.14123	0.30573	0.76194	0.47467	0.03539	0.96917	0.07934	0.02563	0.19049	0.03182	0.66131	0.16484	0.03075	0.07527	0.67628	0.01943	0.22579	0.00374	0.21707	0.16974	0	0.45103	1e-05	0.15067	0.00151	1e-05
RID00996	MALAT1	VIM	0.25087	0.15282	0	0.20796	0.4736	0.11682	0.02936	0.91823	0.37225	0.19736	0.12026	0	0.00826	0.51712	0.38837	0.00036	0.00149	0.00421	0.14646	0.0053	0.62363	0.77551	0.00313	0.07076	0.00079	0.10279	0.62883	0	0.2321	0.00582	0.01942	0.60906	0.0298
RID00999	GAPLINC	miR-575	0.97924	0	0	0.78526	NA	0.03038	0.8573	0.06647	0.04951	0.98681	NA	0.0061	0.74385	0.00185	0.22693	NA	0	0.01051	NA	0.00011	0.70114	0.98922	0.84696	NA	0.52169	0.30306	0.00035	0.57941	0.61291	NA	0	0.69831	0.32259
RID01002	E2F1	RGMB-AS1	6e-05	0.35558	0.27088	0.00309	0.35741	0.52472	0.01565	0.62958	0	3e-05	0.06312	0	0.02045	0.65666	0.01497	0.00121	0.84148	3e-05	0.00117	0.95959	0.1117	0.06646	0.01716	0.1842	0.01541	0.96678	0.16536	0.10597	0.71632	0	0.29797	0.16511	0.77231
RID01008	MALAT1	CDKN1A	0.51068	0.16375	5e-05	0.01073	0.85165	0.01305	0.06844	0.84787	0.49501	0.59844	0.81078	0.00778	0.32349	0.13419	0.67279	0.00159	4e-05	0.29276	0.91829	0.00108	0.17283	0	0.04599	0.79525	0.00799	0.00724	0.00309	0	0.18824	0.06387	0.02748	0.68172	0.93126
RID01009	MALAT1	FAS	0.12359	0.29183	0.00283	0.20778	0.74164	0.28494	0	0.52364	0.17832	0.1178	0.85154	0.09595	0.13078	0.07397	0.68585	0.64368	0.47397	0.00218	0.08164	0	0.01754	0.36303	0.78787	0.13348	0.11181	1e-05	0.02356	0	0.0497	0.00221	0.49524	0.5631	5e-05
RID01011	FENDRR	FOXF1	3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-05
RID01012	MEG3	miR-184	0.81851	0.93671	0.60581	0.69202	NA	NA	0.6021	0.73115	0.88269	0.74336	NA	0.82375	NA	NA	0.79012	NA	NA	0.84575	0.32129	NA	0.6133	0.29754	0.04518	NA	NA	NA	0.7346	0.37187	NA	0.83479	NA	NA	0.86593
RID01014	NEAT1	ROCK1	0.61942	0.59458	0.05701	0.29532	0.11626	0	0.03951	0.66156	0.0024	0.80482	0.2157	0.00099	0.03999	0.05621	0.00014	0	0	0.01587	0.02142	0	0.5946	0.7851	0.37313	8e-05	0	0.00442	0	0.34372	0.6766	0.00625	0	6e-05	1e-05
RID01015	miR-122	HOTTIP	NA	NA	0.88536	NA	0.71443	NA	NA	NA	NA	0.79073	NA	0.33058	NA	NA	NA	0.84729	NA	0.77403	NA	NA	NA	0.67062	NA	NA	NA	NA	NA	0.97771	NA	NA	NA	0.65091	NA
RID01016	miR-204	HOTTIP	0.80952	0.49157	0.78694	0.66611	NA	0.08136	0.8802	0.43823	0.73124	0.92311	NA	0.81137	0.82943	NA	0.58511	NA	0.88866	0.17847	NA	NA	NA	NA	0.60422	NA	0.8411	0.98577	0.63839	NA	0.75489	NA	NA	NA	NA
RID01017	TGFB1	MALAT1	0.57313	0.05475	0.00021	0.30304	0.90348	0.05395	0.17567	0.02003	0.57034	0.02793	0.3278	0.00079	0.54339	0.00078	0.0197	0.00018	2e-05	0.37423	0.02181	0.00169	0.03964	0.99424	0.13561	0.11301	0.00271	0.7381	0.79264	0.00027	0.0071	0.88447	0.08714	0.87476	0.84509
RID01018	LIN28A	MALAT1	0.35858	0.7093	0.03237	0.94138	0.43364	0	0.28088	0.02276	0.07243	0.18899	0	0	0	0.00023	0	0.6894	0.63067	0.62984	0.10144	0.07068	0	0.00016	0	0.01207	0	0.16016	0.00101	0.30079	0	0	0.00034	0.32727	0
RID01020	MALAT1	VEGFA	0.3833	0.15046	0.53924	0.00012	0.38147	0.12972	0.01727	0.30713	0.00101	1e-04	0.01517	0.85319	0.60853	0.30008	0.00062	0	0.01423	0	0.66699	0	0	0.04255	0.2659	0.44279	0.09947	0.00506	0.70655	0	0	0	0.23418	0.95581	0
RID01021	SNHG16	E2F1	0.04253	0.21278	0	0.15251	0.88595	0.13303	0.56152	0.02902	0.05613	0.56669	0.08071	0	0.00011	0.00047	0	0.1878	0.00011	0.01197	0.70726	0.57597	0	0.02048	0.00277	0.47221	0	0.01318	0	0.00015	0.06273	0.08182	0.00341	0.57465	0.25871
RID01022	HOTTIP	CCND1	0.00141	0.61619	0.07101	0.44213	0.93376	0.78655	0.52842	0.11899	0.00197	0.11919	0.68835	0.02827	0.13149	0.89595	0.02501	0.03989	0.21748	0	0.16581	0.99143	0.65939	0.30539	0.01435	0.70512	6e-05	0.12276	0.41166	1e-05	0.01241	0.42514	0.03806	0.34262	0.32494
RID01023	HOTTIP	PCNA	0.53208	0.309	0.96134	0.6931	0.53561	0.10482	0.53612	0.46976	0.355	0.95356	0.98573	0.06545	9e-04	0.83472	0	0	0.00116	0.1547	0.88878	0.00024	0.9233	0.67702	0.02761	0.22649	0.15354	0.92126	0.0059	0.49216	0.00576	0.83748	0.26202	0.16276	0.49678
RID01024	HOTTIP	CTNNB1	0.01247	0.2386	0.15865	0.46113	0.75566	0.00149	0.21909	0.01596	0.98468	0.94047	0.60969	0.9098	0.16567	0.05135	5e-05	0.0051	0.95118	0.18889	0.26606	0.00944	0.00026	0.49419	0	0.01554	0	0.18609	0.17413	0	3e-05	0.58206	0.39229	0.46061	0.18712
RID01025	HOTTIP	MYC	0.48934	0.00046	0.19013	0.03782	0.76998	0.02785	0.43213	0.58879	0.04014	0.44122	0.37144	0.07006	0.94703	0.66304	0.97466	0.20195	0.48145	0.23894	0.06722	0.0249	0.63256	0.78807	0.70966	0.2248	0.85809	0.43835	0.00471	0.10627	0.17567	0.67432	0.69966	0.88756	0.26358
RID01027	MEG3	miR-223	0.38183	0.52976	0.86638	0.67767	0.68601	0.2502	0.18582	0.47713	0.52106	0.67324	0.84631	0.63224	0.99796	0.72685	0.66108	0.66211	0.63443	1e-04	0.49194	0.89621	0.59295	0.00297	0	0.77457	0.34861	0.92007	0.38669	0.7919	0.88007	0.96853	0.71426	0.90478	0.84245
RID01028	MEG3	NLRP3	0.071	0.00184	0.0015	0.3656	0.27819	0	0.63191	0	0.02111	0.83028	0	0.12896	0.01266	0.01701	0.02662	0.62573	0.98406	0.89648	0.86495	0.00415	0.46218	0.50791	0	2e-05	0.1091	0.25669	0	4e-05	0.53728	0.03937	0.19705	0.64149	4e-04
RID01032	GAS5	EZH2	0.0015	0.19291	0.1119	0.84869	0.42949	0.8225	0.93409	0.04806	0.99629	0	0.00625	0.88062	0.00117	0.84602	0.10712	0.00032	0.04443	0.01382	0.49589	0.01126	0.00349	0.16888	0.04247	0.73753	0.00469	0.09609	0.00028	0.09265	0.16769	0.0686	0.87199	0.46029	0.88869
RID01033	H19	WNT1	0.62313	0.96755	0.68347	0.7639	0.93601	0.22519	0.30352	0.46413	0.54572	0.50276	0.9223	0.60669	0.34445	0.37252	0.53892	0.74262	0.00126	0.24521	0.61676	0.01848	0.55667	0.02416	0.74844	0.13581	0.33842	0.61822	0.38763	0.01784	0.06877	0.33697	0.55214	0.16046	0.77408
RID01034	SNHG5	SOX2	0.36921	0.87183	0.34987	0.06081	0.0025	0.14259	0.49045	0.46101	0.00046	0.08683	0.67258	0.15894	0.49104	0.32501	0.08347	0.58626	0.00408	0.67039	0.72493	0.17995	0.15469	0.58005	0.87555	0.2878	0.80958	0.27415	0.79033	0.00279	0.41902	0.00167	0.84389	0.38969	0.87707
RID01036	ZEB1	HOTAIR	0.41611	0.18528	0.43746	0.79207	0.53647	0.82098	0.01247	0.18848	0.22715	0.7384	0.03198	0.00027	0.04849	0.04267	0.12751	0.00022	0.10519	0.46306	0.29503	0	0.57565	0.44419	0.03397	0.26001	0.06988	0	0.10395	1e-05	0.16755	0.25379	0	0.00634	0.6433
RID01037	HOTAIR	EZH2	0.08062	0.03352	0.00033	0.81385	0.02109	0.26492	0.41962	0.03614	0.21264	0.00466	0.75759	0	0	0.35984	0	0	0.14596	0.00134	0.00498	0.02301	0.00865	0.52775	0.00013	0.97055	0.00626	0	1e-05	0.0016	0.05497	0.93818	0	0.09098	0.66847
RID01040	TSLP	HOTAIR	0.07076	0.95047	0.90496	0.19598	0.78378	0.73773	0.64928	0.035	0.96319	0.65659	0.82161	0.00097	0.1194	0.81899	0.92639	0.3074	0.08946	0.78024	0.84873	0.59249	0.56913	0.50555	0.79092	0.92483	0.93818	0	0.07572	0.02209	0.37491	0.69853	0.18918	0.09523	0.52601
RID01042	MEG3	SRGAP1	0.55917	0.00645	0.00344	0.05923	0.14246	0	0.97422	0.86594	0.27414	0.34244	0.73014	0	0.99294	0.22472	2e-05	0.81253	0.13647	0.93499	0.57552	0.31101	0.22567	0.12397	0	0.0117	0.67277	0.42193	3e-05	0.68154	0.06258	0.24384	0.8049	0.76863	0.10624
RID01043	SLC7A11-AS1	SLC7A11	0	0	0	0	0	0	0.08212	0	0	0	0	0	0	0	0	0	0	0	0	3e-05	0	0.12967	0	0	0	0	0	0.00027	0	0	0	0.02312	0.11621
RID01044	SNHG1	MYC	0	0.00266	0	0	0.01195	0	1e-05	0.03964	0.00021	0.05943	0.00074	7e-05	0.24888	4e-04	0	0.00026	0	0	0.41924	0	0.03483	0.13544	0	2e-05	0	0	0	0.01416	0.05674	0.00242	0	0.01549	0.17288
RID01045	SNHG1	TCF7	0.6628	0.03616	3e-05	0.33532	0.1291	0.58595	0.63978	0.88389	0.02821	0.19584	0.24745	0.80814	3e-05	0.20792	6e-05	0.36753	0.44238	0.94627	0.12303	0	0.00129	0.00813	0.83953	0.1748	0.0657	0.65955	0.39925	0.1028	0	0	0.06915	0.29873	0.93992
RID01047	MALAT1	ZEB1	0.55227	0	0	0.02467	0.53621	0	9e-05	0.03921	3e-05	0.82561	0.11376	8e-05	1e-04	0.47045	0.0876	0	0	0.17998	0.42787	1e-05	0.31206	0.6152	0	0.01235	0.00506	0.00029	0	0	7e-04	0.00027	0	0.75452	0.00124
RID01048	MALAT1	ZEB2	0.75921	3e-05	0	0.73716	0.23617	0	4e-05	0.01312	2e-05	0.43504	0.23849	2e-05	0.03693	0.16529	0.21708	1e-05	0	0.94304	0.71614	2e-05	0.36372	0.91748	0	0.0159	0.14082	0.06754	0.0555	0	0.54216	0.04528	0	0.85819	0.00021
RID01049	LINC00630	HDAC1	0.00294	1e-05	4e-05	0	0.27612	0	0.01727	0.00066	0.00063	0	0.00015	0	0	0.33673	0.00014	0	0.90266	0	0.24682	0	0.00186	0.00124	0	0.02823	0	0	0	0	0	1e-05	0.12818	0.98245	9e-05
RID01050	LINC00630	DDX23	7e-05	0	0	0	0.00078	0.00053	0	0	0	0	0	0	0	0.00168	0	0	0.06544	0	0	0	0	0	0	0	0	0	0	0.00173	0	0	0.02122	1e-05	0
RID01051	NEAT1	HMGA1	0.14126	0.00535	0	0.05281	0.36866	0.00089	0.44104	0.23041	0.47983	0.0366	0.16924	0.6824	0.11722	0.03413	0.24599	0.00289	0.00028	0.41612	0.96356	0.28523	0.033	0.70336	0.91656	0.03846	0.658	7e-04	0.81635	0.00013	0.08274	0.01732	0.72062	0.45318	0.01101
RID01052	DLEU2	ZEB2	0.23115	0.09552	6e-05	0.96237	0.64335	0	0.02271	0.64644	0	0.78948	0	0	0.22856	0	0	0.00705	0	0.1307	6e-05	0.06304	0.44771	0.90319	0	0.13658	0.39751	0	0.03187	0	2e-05	0.17685	0	1e-05	0
RID01053	UCA1	CCND1	0.98562	0.00434	0.33907	0.21837	0.61847	0.709	0.17964	0.165	0	0.7265	0.41272	0.0024	0.76915	0.00153	0.32571	0.9864	0.05407	0.91171	0.00141	0.02336	0.08525	0.17879	0.28392	0.19173	0.40305	0.64486	0.1676	0.02255	0	0.52399	0.63897	0.86578	0.66515
RID01057	AL163636.1	EGFR	0.98513	0.01088	0.004	0.9634	0.71747	0.00666	0.0724	0.86827	0.32076	0.87765	0.99218	0.04417	0.64267	0.04234	0.85987	8e-05	0.76223	0.80243	0.65167	0.12854	0.8622	0.37286	0.02656	0.03562	0.78906	0.56664	0.40571	0	0.03693	0.04643	0.7583	0.86751	0.09613
RID01058	LINC00673	HOXA5	0.86579	0	0.31069	0.85361	0.34022	0.00702	0.13201	0.39393	0.65	0	0.4647	0	5e-05	0.86869	0.0024	0.85876	0.20648	0.60006	0.71404	0.99677	0.37945	0.12967	0.00806	0.08519	0.26035	0.04023	0.67506	0	0.14115	0.25765	0.65611	0.16348	0.68781
RID01059	TLX3	MIR99AHG	0.14144	0.84906	0.2246	0.01606	0.83553	0.81873	0.47888	0.00806	0.34139	2e-05	0.97585	0.03821	0.04496	0.81041	0.63154	0.18822	0.51095	0.82649	0.25347	0.10224	0.21497	0.62061	0.05489	0.42932	0.56698	0.41774	0.67332	0.44113	0.28124	0.07762	0.45477	0.35685	0.37166
RID01061	UCA1	miR-18a	0.59913	NA	0.91678	NA	NA	5e-05	NA	NA	NA	0.98718	NA	0.742	0.87418	0.59187	NA	NA	NA	NA	NA	0.82915	NA	NA	NA	NA	NA	NA	0.70658	NA	0.80811	NA	NA	NA	NA
RID01062	HOTAIR	LRRK2	0.57531	0.30898	0.0291	0.78262	0.44172	0.47241	0.72066	0.3658	0.84359	0.71321	0.66129	0.44006	0	0.6213	0.79672	0.80449	0.03454	0.47996	0.6911	0.7607	0.84447	0.92076	0.00525	0.33816	0.10171	0.71643	0.00956	0.28531	0.00065	0.9516	0.92879	0.006	0.55335
RID01063	MALAT1	AKT1	0.4247	0.00163	0	0.00075	0.09586	0	0.01045	7e-04	0.19939	0.35649	0.13435	4e-05	0.01218	0	0.07044	0	0	0.03048	0.67539	0.0461	0.11078	0.23628	0	0.00298	1e-05	0.00717	0.452	0	0.00659	0	0.00085	0.01137	0.21114
RID01064	HOTAIR	ADAMTS5	0.62356	0.24321	0.72914	0.56564	0.28327	0.72461	0.12372	0.71432	0.89498	0.13307	0.04702	0.00357	0.22432	0.68984	0.00394	0	0.56474	0.56095	0.38312	0.96961	0.50226	0.24126	0.76064	0.70692	0.04829	0	0.32158	0.00593	0.3376	0.70777	0.61484	0.30545	0.91768
RID01065	MEG3	NOTCH1	0.18705	0.34709	0.73201	0.05185	0.88412	0.06275	0.38375	0.06519	0.09919	0.23695	0.87816	0.09322	0.66446	0.25088	0.38662	0.86821	0.0767	0.68378	0.02435	0	0.12693	0.89427	0	0.00292	0.05026	0.00032	0.02712	0.20524	0.54184	0.16404	0	0.39345	0.00475
RID01066	MEG3	TGFB1	0.12336	0.04903	1e-05	0.95408	0.74506	0	0.46207	0.09883	0.41388	0.07732	5e-05	0	0	0.01016	0.21083	0.23767	0.02459	0.35225	0.81882	0.00174	0.19995	0.84801	0	0	0.04372	0.00183	0	0.00868	0.00075	0.23902	0.88274	0.55288	0.50056
RID01067	H19	SOX8	0.66321	0.35989	0.57802	0.8244	0.14295	0.86376	0.28165	0.52765	0.84339	0.40255	0.38316	0.94247	0.43103	0.90661	0.04075	0.5494	0.21972	0.48522	0.62174	0.50928	0.79836	0.89857	0.69286	0.42655	0.82683	0.68468	0.75953	0	0.6733	0.62481	0.98049	0.28865	0.25089
RID01071	GAS5	KLF2	0.32124	0.04637	0.85412	0.0683	0.51872	0.07536	0.88002	0.15257	0.07882	0.424	0.23743	0.02553	0.3309	0.62755	0.23007	0.56664	0.15609	0.00309	0.16908	0.08533	0.00079	0.29009	1e-05	0.01896	0.67169	5e-05	0.3763	0.00615	0.00158	0.51583	0.00247	0.03003	0.00149
RID01072	RP11-445H22.4	CXCR4	0.03085	0.29081	3e-05	0.15092	0.83562	0.12959	0.32578	0.72516	0.15345	0.70794	0.59112	0.25193	0.39458	0.81343	0.00337	0.0012	0.25657	0.12295	0.99658	0.23427	0.37622	0.4959	0.11077	0.4485	0.64132	0.01999	0.14725	0.30377	0.16778	0.46166	0.54087	0.9261	0.00013
RID01073	CCAT1	let-7c	0.61861	0.43574	0	0.74137	0.93368	0.01654	0.70427	0.32851	0.04521	0.20845	0.29825	0.01064	0.32652	0.06085	0.02962	0.76794	0.0893	0.44666	0.35693	0.0188	0.89725	0.10013	0.01218	0.5132	0.78172	0.80406	0.61379	0.68016	0.00125	0.00204	0.003	0.557	0.97433
RID01075	TUG1	HK2	0.16776	0.01023	0	0.00014	0.82967	0	0	0.18523	0	0	0.83159	0	0	1e-05	0.87093	0	0	0	0.16229	0	0.00011	0.11313	0	0	0.77264	0	0	0.76953	0	0.00057	0	0.30738	0.00024
RID01076	LINC00589	STAT3	3e-04	0.02082	0.4665	0.52719	0.75623	0.03518	0.19116	0.36353	0.72172	0.16546	0.61584	0.75968	0.00936	0.58305	0.0046	0.005	0.28688	0.82442	0.70154	0.14604	0.76699	0.85344	6e-04	0.10112	0.68252	0.06713	0.77733	0	0	0.53084	0.49243	0.0544	0.02436
RID01077	ZFAS1	miR-27a	0.29944	0.87553	0.8322	0.45099	0.26717	0.48026	0.85404	0.46408	0.19173	0.37169	0.40524	0.3721	0.80159	0.91572	0.93314	0.00037	0.00662	0.3642	0.36893	0.32576	0.30195	0.92602	0.21223	0.24988	0.32024	0.25149	0.05866	0	0.08521	0.06146	0.00159	0.49146	0.73086
RID01078	MALAT1	miR-146a	NA	0.96641	0.90078	0.56309	NA	0.01218	0.41211	NA	NA	0.08425	0.41691	0.62907	0.69102	0.85699	0.19184	NA	0.75678	0.55398	0.71357	0.41209	0.67293	0.45643	0.78012	NA	0.6453	NA	0.48982	NA	0.97963	NA	0	0	NA
RID01079	MEG3	NFE2L2	0.18316	0.05317	0.07179	0.11719	0.35331	0.07217	0.10624	0.20119	0.05695	0.00879	0.30003	0.45749	0.63524	0.43082	0	0.14295	0.35899	0.11481	0.69125	0.00012	0.07947	0.25792	9e-05	0.7076	0.10652	0.88654	0.00013	0.00015	0.68172	0.00176	0.90157	0.52357	0.03399
RID01080	MEG3	ZEB1	0.92512	0.00792	0	0	0.97096	0	0.41143	4e-04	0.06664	0.01667	0.88578	0.27636	0.22811	0.5486	0.77686	0.13259	0.44988	0.21314	0.00845	0	0.27827	0.49208	0	2e-05	0.69903	1e-05	0	0.19249	0.9696	0.49548	0.00013	0.01003	0
RID01083	DGCR5	KLF14	0.32124	0.00562	0.01273	0.0133	0.78947	0.01701	0.87321	0.27374	0.18994	1e-05	0.31447	0.04872	0.3184	0.86574	0.23676	0.90839	0.91027	0.00153	0.53739	0.01786	0.57253	0.37076	0.36407	0.04625	0.00375	0.36149	0.00037	0.09008	0.4692	0.98895	0.07505	0.60167	0.83963
RID01085	MALAT1	CDK9	0.38091	0.00064	0	1e-05	0.17567	0	8e-05	0.05542	0	0.02009	0.00277	0.00204	0	0.00011	0	0	0	0	0.80668	0	0	0.5882	0	3e-05	0	0.36309	0.00197	0.20945	0	0	1e-05	0.0079	0.03666
RID01086	TNF	HIF1A-AS1	0.25251	0.12065	0	0.44166	0.91702	0.00158	0.81407	0.62261	0.35909	0.48517	0.78057	0.82925	0.03531	0.01952	0.48165	0.0114	0	0.85875	0.68722	0.4866	0.52196	0.49724	5e-05	0	0.50157	0.14117	2e-05	0.2445	0.00131	0.66006	0.13596	0.32737	0.23725
RID01087	HIF1A-AS1	CASP3	0.55282	0.35088	0	0.46039	0.42396	0.00163	0.00805	0.31662	0	0.00036	0.13043	0	0.00018	0.47632	0	0.00185	0.0088	0.62411	0.00019	0	0.10113	0.54309	0.00013	0.0409	0.03294	0.00042	0.48475	0.59288	0	0.29281	0.00045	0.45871	0.01167
RID01088	HOTAIR	OGFR	0.14395	0.51765	0.13952	0.55981	0.63406	0.63485	0.93046	0.06101	0.60424	0.4772	0.1139	0.05416	6e-05	0.19373	0.00019	0.3797	0.52327	0.06229	0.81238	0.58713	0.74238	0.31296	0.06328	0.03456	0.24994	0.66314	0.03319	0.70624	0.0032	0.83826	0.98679	0.78147	0.60942
RID01089	H19	miR-130b	0.9096	0.48494	0.60821	0.79655	NA	0.76694	0.46025	0.42138	0.67335	0.41215	NA	0.82259	0.87419	0.69834	0.16238	0.56017	0.65761	0.70018	NA	0.29271	0.56526	0.99275	0.87808	NA	0.31129	0	0.29724	0.00358	0.66189	0.39572	0.75034	0.94587	NA
RID01090	LINC00472	DEDD	0.10684	0.55475	0.24749	0.84426	0.19186	1e-05	0.11165	0.07283	0.3442	2e-05	0.01451	0.05989	0	0.65503	0.00088	0.00137	0.00083	0.01976	0.28836	1e-05	0.00119	0.00115	3e-05	0.08181	0.02298	0.89701	0	0	0	0.00227	0.06929	0.67039	0.98893
RID01091	GAS5	MTOR	1e-04	0.00794	0.03379	0.08375	0.03674	0.00197	0.3233	0.32828	0.00915	0.00209	0.88735	0.00071	0.00388	0.93172	0	4e-05	2e-05	0.00038	0.01831	0.09848	0.28545	0.58595	0.00491	0.99729	0.00035	0.06615	0.16586	0.03377	0.72159	0.79812	0.7116	0.07201	0.09515
RID01094	MALAT1	CDC6	0.33298	0.13743	0.33422	0.00531	0.50044	0.00524	0.45553	0.17109	0.14982	0.72024	0.31199	0.06369	0.21934	0.01661	0.82939	0	0.02498	0.53143	0.38678	0.57962	0.21875	0.72677	0.28523	0.89675	0	0.47828	0.39177	0.97718	0.39596	0.0921	0.03846	0.01405	0.0175
RID01095	LINC-ROR	SOX9	0.73095	0.01812	0.22253	0.70711	0.37261	0.07544	0.08711	0.80166	0.02066	0.09511	0.32614	0.00422	5e-05	0.49066	0.00027	0.84325	0.28205	0.5307	0.416	0.28302	0.00044	0.01127	0.28206	0.06148	0.80343	0.26737	0.00162	0.89748	6e-05	0.00013	0.6194	0.42655	0.30995
RID01096	XIST	PDE4D	0.98338	0.30959	0.21244	0.72261	0.57967	0.94793	0.62837	0.27724	0.67688	0.92454	0.29203	0.52443	0.76492	0.24583	0.75648	0.48964	0.16154	0.67503	0.38604	0.1096	0.15684	0.00032	0.98985	0.23267	0.10711	0.72764	0.96816	0.00236	0.77849	0.25738	0.07249	0.15959	0.00752
RID01097	HIF1A-AS2	HIF1A	0	0	0	0	0.01848	0	1e-05	0	0.03273	0	0.0042	1e-05	0.07995	0	0	0	1e-05	0	0.97958	0	0.02013	0.02322	0	0.00165	0.03946	0.00338	0	4e-05	9e-05	0	0.00083	2e-05	1e-05
RID01098	LINC00941	SNAI1	0.48224	0.00205	0	0.04485	0.00703	0.00013	0.01462	0.00154	0.01024	0.01697	0.00574	0.18348	0.82327	0.02407	0	0.00258	0.00093	0.00798	0.04703	0	0.32181	0.04501	0.00172	0.05699	0.92546	0	0.04854	0.17692	0.24362	0	0.01355	0.58348	0.40637
RID01099	LINC00941	ANXA2	0.61556	0	0	0	0.006	0	0.1221	0.0063	0	0	0	0	1e-05	0.11887	0	0	0	0	0.05817	0	0	1e-05	2e-04	0.0021	0	6e-04	0	0.22396	0	0	0.03706	0.00016	0.05297
RID01100	RP11-296A18.3	HIF1A	0.00013	0.89877	0.00085	0.00084	0.47781	0	0.20249	0.36035	0.63159	0.22261	0.07705	0.03266	0.01406	1e-05	0.00399	0	0.27029	0.53217	0.34332	0	0.03076	9e-05	0	0.00276	0.00047	0	0.91688	0.00017	3e-05	0.00022	0.02802	0.10475	0
RID01102	XIST	LARP1	0.66889	0.94448	0.43511	0.01097	0.57929	0.07812	0.9156	0.66369	0.07496	0.1845	0.80987	0.08299	0.92839	0.15501	0.01421	0.47038	0.9355	0.43462	0.51273	0.04419	0.57683	0.00108	0.65739	0.05278	0.08617	0.00079	0.10424	0.0034	0.00286	0.21708	0	0.80801	0.78337
RID01103	H19	IRS1	0.45195	0.40626	0.39004	0.80669	0.08356	0.71689	0.55326	0.42555	0.24131	0.10354	0.71176	1e-05	0.02926	0.57418	0.81648	0.0539	0.44783	0.04282	0.26516	0.5706	0.61928	0.12949	0.25998	0.06828	0.45168	0.07376	0.03231	0	0.00321	0.81956	0.70321	0.9283	0.458
RID01104	MALAT1	CXCL5	0.29986	0.47315	0.54056	0.59375	0.88082	0	0.54734	0.12875	0.57721	0.46343	0.00637	0.44426	0.58241	0.74027	0.50541	9e-05	0.68626	0.16045	0.11089	0.47589	0.11571	0.54193	0.83369	0.91339	0.44185	0.36696	0.40863	1e-05	0.01767	5e-05	0.70503	0.65247	0.02734
RID01105	H19	DSG1	0.78693	0.0324	0.27464	0.95406	0.91257	0.91916	0.6795	0.47587	0.20655	0.38496	0.36442	0.98861	0.67465	0.94991	0.75211	0.01137	0	0.08731	0.7884	0.59401	0.8268	0.59792	0.26804	0.81943	0.74961	0.39968	0.36885	0.2518	0.13845	0.81552	0.63525	0.12636	0.48061
